seqid	len	gc	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L003.bowtie2.bam	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L004.bowtie2.bam	taxlevel_species	taxlevel_genus	taxlevel_order	taxlevel_phylum	taxlevel_superkingdom
LsA2v1_scaffold9845	1221	0.666666666666667	8.23914823914822	9.42342342342341	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9200	1316	0.386018237082067	33.1360182370819	34.6512158054711	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold8980	1366	0.670571010248902	7.40629575402636	8.18155197657395	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold1508	63862	0.406419602427824	101.423961040867	102.110300334966	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3434	14265	0.382220975883343	37.7637574483027	38.1753943217693	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold7805	1864	0.342811158798283	34.848712446352	36.3181330472105	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11259	1066	0.473733583489681	13.1135084427767	12.0553470919325	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2625	24154	0.369876824617543	52.0754326405533	51.8266125693435	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold27	641457	0.593731594314277	10.8986432449857	10.9817945707957	Hymenobacter sp. DG25B	Hymenobacter	Cytophagales	Bacteroidetes	Bacteria
LsA2v1_scaffold6493	3616	0.42228982300885	34.1106194690258	36.2527654867249	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12530	954	0.469601677148847	4.94339622641509	5.15513626834381	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold408	215458	0.39075114477377	54.4321352654381	54.3885490444573	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1499	61723	0.382124443816654	43.9046708682504	43.8195810313986	Allosyncarpia ternata	Allosyncarpia	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold8372	1542	0.498054474708171	4.60700389105059	4.68352788586252	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4450	20828	0.51351606805293	8.17841367390037	8.07245054733997	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5204	6224	0.494637634059149	8.42303984575839	8.77602827763499	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold80	571268	0.392586619706257	49.0254381478839	49.2809609497871	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold4893	22621	0.38813937688052	49.3803987445187	51.3773926881987	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12287	982	0.520366598778004	5.83095723014256	4.85132382892057	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6018	4343	0.662445314298872	6.25097858623068	8.05134699516458	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold4374	8803	0.489455832473087	4.04305350448711	4.00045439054868	Trichophyton rubrum	Trichophyton	Onygenales	Ascomycota	Eukaryota
LsA2v1_scaffold7496	2159	0.513663733209819	9.56090782769802	7.62158406669757	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10955	1096	0.533759124087591	4.98996350364963	4.42244525547445	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold9471	1273	0.529457973291438	4.93715632364493	4.25608798114689	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2390	29717	0.360779105799026	40.4871622303767	39.572870747387	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold402	198277	0.392206319818602	261.483939135892	264.079671369081	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10108	1183	0.337278106508876	32.2375316990703	29.9780219780221	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6705	3294	0.499392835458409	4.2695810564663	4.24650880388585	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8037	1699	0.515597410241318	5.2978222483814	5.84932313125367	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6625	3418	0.64979520187244	12.8177296664716	11.9774722059684	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold2886	19975	0.400414937759336	39.3367209011277	39.0666332916156	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2754	21999	0.391969407265774	44.7351697804505	45.0810945952151	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12188	991	0.319878910191726	4.95862764883956	6.53582240161453	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11457	1049	0.71115347950429	5.7206863679695	4.93517635843661	Methylobacterium oryzae	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold4356	8890	0.691676040494938	8.23070866141737	7.48863892013504	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold7637	2014	0.729394240317776	6.95580933465739	7.52035749751736	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold314	462881	0.490467872504273	10.9824749773634	11.0592355270509	Exophiala dermatitidis	Exophiala	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold512	167737	0.39725502555261	64.676278936666	65.1926229752549	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold888	154201	0.395229182925061	52.1721649016418	52.2744988683474	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold7152	2685	0.671508379888268	10.4517690875232	8.00558659217875	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold493	177068	0.563557337096707	11.4407515756683	11.4712822192629	Pyrenophora teres	Pyrenophora	Pleosporales	Ascomycota	Eukaryota
LsA2v1_scaffold8945	1377	0.557007988380537	5.97966594045025	3.59912854030501	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12012	1006	0.493041749502982	3.56560636182903	5.09840954274354	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7232	2576	0.750776397515528	11.5857919254658	9.7476708074534	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2531	28015	0.505611405593127	18.7154024629671	19.5177583437451	Cladophialophora yegresii	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold6904	3048	0.69750656167979	7.38517060367452	7.98097112860889	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold10167	1177	0.607476635514019	4.18946474086661	4.9303313508921	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3104	17132	0.5080561510269	4.28187018445013	4.00898902638334	Chaetomium globosum	Chaetomium	Sordariales	Ascomycota	Eukaryota
LsA2v1_scaffold1330	105747	0.411432130241429	55.0380814585552	55.6197244366053	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2237	31886	0.393371609310001	16.9294988396159	17.686037759518	Lichtheimia hongkongensis	Lichtheimia	Mucorales	Not annotated	Eukaryota
LsA2v1_scaffold7178	2647	0.658859085757461	7.27238383075179	8.21231582924064	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold6828	3157	0.33681875792142	36.4193854925567	36.6993981628133	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3151	16476	0.494436926777928	14.0694343287207	13.7699077445983	Cladophialophora carrionii	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold2343	30894	0.511849149248133	15.9480157959463	15.6747264841059	Aspergillus niger	Aspergillus	Eurotiales	Ascomycota	Eukaryota
LsA2v1_scaffold8504	1492	0.682975871313673	10.5254691689008	7.16756032171582	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold7779	1882	0.421891604675877	443.92136025506	442.624867162607	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11614	1036	0.388996138996139	32.0424710424709	28.5714285714284	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4279	9267	0.639041761087731	6.55411675839002	7.54008848602574	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold4766	7502	0.537282640730917	1.84670754465476	2.28205811783525	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9207	1315	0.74828897338403	10.6456273764258	9.21520912547529	Methylobacterium sp. 4-46	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold3045	23715	0.420213118009134	600.430908707181	601.390343663951	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5929	15351	0.392710892710893	18.3145723405632	17.6396977395601	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4931	6926	0.517745302713987	2.93531619982674	3.29049956684956	Exophiala dermatitidis	Exophiala	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold7466	2206	0.694469628286491	7.33408884859476	7.07796917497735	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold10572	1133	0.518976169461606	5.01853486319506	4.30097087378641	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6200	4022	0.527430555555556	3.5795624067628	3.64296369965191	Melanopsichium pennsylvanicum	Melanopsichium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold5072	6570	0.69041095890411	6.88736681887363	7.57792998477924	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold1526	70860	0.526000447961774	3.16447925486869	3.2051227773073	Coniosporium apollinis	Coniosporium	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold1981	39393	0.365040097865978	34.8702815220915	35.2236691797971	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3112	42244	0.509739076819596	15.5622573619937	15.4255042136176	Exophiala dermatitidis	Exophiala	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold2253	33636	0.411101861211869	82.7045427518226	82.1321500773058	Solanum lycopersicum	Solanum	Solanales	Streptophyta	Eukaryota
LsA2v1_scaffold11864	1017	0.529006882989184	6.58800393313668	5.06588003933137	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8281	1574	0.421219822109276	33.9180432020332	33.7490470139772	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12425	966	0.677018633540373	2.35714285714286	4.89648033126294	Myceliophthora thermophila	Myceliophthora	Sordariales	Ascomycota	Eukaryota
LsA2v1_scaffold10003	1199	0.728106755629691	9.15846538782319	9.57381150959132	Methylobacterium aquaticum	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold8609	1464	0.418715846994536	301.043032786878	298.73292349726	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3516	13688	0.549326626642869	4.50715955581533	5.2977060198714	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold11797	1022	0.461839530332681	16.6712328767124	16.7866927592955	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9710	1237	0.534357316087308	6.1519805982215	4.36135812449475	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9233	1310	0.499236641221374	4.48473282442748	3.65572519083969	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11930	1012	0.536561264822134	4.53162055335968	5.03557312252964	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2606	41212	0.540288790047057	3.65437251286039	3.68848878967297	Pseudozyma flocculosa	Pseudozyma	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold11266	1066	0.515947467166979	17.4568480300188	20.0515947467167	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3207	16247	0.575403176166441	8.40407459838745	8.70597648796707	Deinococcus peraridilitoris	Deinococcus	Deinococcales	Deinococcus-Thermus	Bacteria
LsA2v1_scaffold3022	18202	0.509582588923177	3.59460498846278	3.49324250082406	Cyphellophora europaea	Cyphellophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold5532	16928	0.38051134881294	16.8022802457466	17.1540051984876	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10814	1108	0.423285198555957	617.869133574009	620.932310469313	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10680	1122	0.537433155080214	4.16755793226382	4.92869875222816	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold7168	2664	0.530604581299287	4.72072072072072	4.11073573573574	Baudoinia compniacensis	Baudoinia	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold5720	4997	0.655795677799607	3.87392435461275	2.77286371823093	Methylobacterium aquaticum	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold4949	6877	0.50907274846013	8.6895448596771	8.15122873345928	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8423	1517	0.503625576796308	7.36849044166118	7.64864864864866	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2387	28757	0.521202427821522	3.70254198977648	3.50168654588455	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3211	16180	0.364137754120439	153.119344870248	154.110568603253	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1591	97342	0.502679072615625	3.08858457808557	3.10009040290939	Podospora anserina	Podospora	Sordariales	Ascomycota	Eukaryota
LsA2v1_scaffold2264	31686	0.509203238176395	3.91188537524455	3.74638641671397	Endocarpon pusillum	Endocarpon	Verrucariales	Ascomycota	Eukaryota
LsA2v1_scaffold7439	2241	0.725568942436412	7.99821508255243	8.48103525211959	Methylobacterium nodulans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold12577	946	0.675475687103594	20.6141649048626	19.3350951374207	Methylobacterium aquaticum	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold11911	1013	0.520236920039487	2.95755182625864	5.09081934846989	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3543	13467	0.536442405708461	2.79943565753324	2.59315363481103	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold3437	15252	0.508261211644375	18.1766325727771	17.9924600052449	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2489	28731	0.509260984608504	13.8884480178213	14.2909052939343	Aspergillus terreus	Aspergillus	Eurotiales	Ascomycota	Eukaryota
LsA2v1_scaffold2745	22240	0.657814042929162	6.8355215827339	6.56618705035978	Methylocella silvestris	Methylocella	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold9762	1231	0.502843216896832	3.76685621445979	5.7059301380991	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1243	143732	0.397275482132134	53.6584824534729	53.8114407369451	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3135	17299	0.389292795769993	81.6776692294325	83.3599051968303	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11429	1051	0.51569933396765	5.12274024738345	6.00380589914368	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold586	160598	0.395790042524173	50.255364325795	50.0739486170069	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11580	1038	0.592485549132948	5.52697495183045	4.88728323699422	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5396	5798	0.642980338047603	7.3753018282166	7.46929975853739	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold524	243037	0.4004887623318	54.1278282731805	54.2774433523668	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1194	80775	0.380340451872485	42.9505044877733	43.8797152584336	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11779	1024	0.5068359375	3.48828125	5.6904296875	Pestalotiopsis fici	Pestalotiopsis	Xylariales	Ascomycota	Eukaryota
LsA2v1_scaffold4773	7471	0.690852350302321	5.17547851693212	5.52871101592823	Methylocystis sp. SC2	Methylocystis	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold6033	4324	0.523606811145511	2.39130434782608	2.85892691951896	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7998	1725	0.716521739130435	8.35710144927537	7.35942028985508	Methylobacterium aquaticum	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold9111	1340	0.633582089552239	7.84402985074625	6.52164179104476	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold2392	45601	0.70760180163618	7.22951251069091	7.10673011556798	Methylobacterium nodulans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold5112	6460	0.504842105263158	1.82058823529411	1.84860681114551	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11802	1022	0.717221135029354	8.55283757338551	6.47553816046966	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold11460	1048	0.49236641221374	5.06106870229008	4.68034351145038	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4186	9651	0.542878174457122	4.15107242772771	4.17086312299245	Ustilago maydis	Ustilago	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold6209	4013	0.535393818544367	5.55619237478194	5.22277597807125	Coniosporium apollinis	Coniosporium	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold9105	1341	0.484712900820283	5.26398210290828	6.41461595824011	Tuber melanosporum	Tuber	Pezizales	Ascomycota	Eukaryota
LsA2v1_scaffold7784	1877	0.497602557272243	10.2242940863079	10.1752797016515	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8950	1376	0.462936046511628	15.0719476744186	18.625	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4004	10540	0.370634441087613	27.9966793168865	28.1509487666018	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold4553	8227	0.535867390683052	3.20140999149142	3.850856934484	Pseudocercospora fijiensis	Pseudocercospora	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold8252	1585	0.478864353312303	521.893375394293	525.434069400601	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3732	12107	0.501534863324075	2.03345172214422	2.46584620467499	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
